probe_id,mean_tumor,mean_normal,mean_difference_tumor_minus_normal,t_statistic,p_value,fdr_bh,entrez_id,gene_symbol,minus_log10_fdr,abs_diff
gene_5950,4.606368166250518,8.210156505013678,-3.6037883387631604,-8.395028773381387,1.8655660736738413e-07,2.0691538319947084e-06,5950,RBP4,5.684207220352664,3.6037883387631604
gene_5105,3.2278369862369285,8.361644621790276,-5.133807635553348,-8.537748601981335,1.8836683186682719e-07,2.0863013622052373e-06,5105,PCK1,5.680622958378493,5.133807635553348
gene_9212,4.307653773534609,3.8363353787377985,0.4713183947968105,6.442047949948544,1.8915921740465781e-07,2.092143333115662e-06,9212,AURKB,5.679408565192517,0.4713183947968105
gene_51065,6.76530864658023,7.50279821754273,-0.7374895709624996,-6.552170065718383,1.898409393225418e-07,2.096746710251906e-06,51065,RPS27L,5.678454029708173,0.7374895709624996
gene_23213,7.276189964181883,5.857016841053939,1.419173123127944,6.822388283058203,1.9183088532837556e-07,2.1157660634611476e-06,23213,SULF1,5.6745323531606955,1.419173123127944
gene_54873,4.722208173293653,7.600195023542919,-2.8779868502492656,-8.307345183451798,1.9369888357870487e-07,2.1325420903179947e-06,54873,PALMD,5.671102388337484,2.8779868502492656
gene_7551,4.706526581123101,4.390260430381875,0.3162661507412263,6.555738427112203,1.9389201226393824e-07,2.1325420903179947e-06,7551,ZNF3,5.671102388337484,0.3162661507412263
gene_26256,4.664054363873497,4.033530284830647,0.6305240790428499,6.57097605042535,1.9421351499971207e-07,2.1331072711442647e-06,26256,CABYR,5.670987303906129,0.6305240790428499
gene_8536,4.613606415014476,5.3898851522713995,-0.7762787372569235,-7.919356932244216,1.9628138827718623e-07,2.1528251711457493e-06,8536,CAMK1,5.666991237380221,0.7762787372569235
gene_57089,4.992045038934473,4.452845000048468,0.5392000388860048,7.059275285899319,1.9747448118051594e-07,2.1629070428329184e-06,57089,ENTPD7,5.66496214521751,0.5392000388860048
gene_6297,6.308247794525565,5.6909253834772136,0.6173224110483515,5.8329022167762234,1.9811092505904334e-07,2.166872541816157e-06,6297,SALL2,5.66416663367967,0.6173224110483515
gene_9454,5.192501520559124,4.695825241809819,0.4966762787493044,6.3840118083903965,2.0019920637243937e-07,2.1866848308757313e-06,9454,HOMER3,5.660213807760313,0.4966762787493044
gene_5496,7.412669319938037,6.917778206233679,0.4948911137043579,5.951945055409364,2.014370073574599e-07,2.1971658109141723e-06,5496,PPM1G,5.658137167454628,0.4948911137043579
gene_9700,6.124582803886927,5.1700945873938,0.954488216493127,6.922575049622664,2.029129230821572e-07,2.207167153691178e-06,9700,ESPL1,5.656164775503144,0.954488216493127
gene_6133,12.620466812784265,12.970609078061988,-0.3501422652777233,-5.856612362896385,2.0286967814121417e-07,2.207167153691178e-06,6133,RPL9,5.656164775503144,0.3501422652777233
gene_80310,5.569300814467051,6.84995954743386,-1.2806587329668089,-7.267016914845552,2.0619942391897268e-07,2.23983060617349e-06,80310,PDGFD,5.649784825230974,1.2806587329668089
gene_5168,5.956948752474799,8.90393379758992,-2.946985045115121,-7.425792059493429,2.0680146071860332e-07,2.2432845265038603e-06,5168,ENPP2,5.649115639277544,2.946985045115121
gene_10266,4.604139857818558,5.213657326329891,-0.6095174685113323,-6.8863246132918485,2.0828369232124858e-07,2.2562638110574763e-06,10266,RAMP2,5.646610122335777,0.6095174685113323
gene_2109,8.096133098036221,9.737106874159013,-1.6409737761227916,-7.506580635312627,2.0922851949878753e-07,2.2617827477244502e-06,2109,ETFB,5.645549112936516,1.6409737761227916
gene_4151,5.563751455149023,4.618828040959768,0.9449234141892555,6.9927146230318415,2.0936598563841622e-07,2.2617827477244502e-06,4151,MB,5.645549112936516,0.9449234141892555
gene_4023,6.44180158220308,11.62547429717517,-5.18367271497209,-7.940420928681402,2.1000072610707276e-07,2.2655406203108655e-06,4023,LPL,5.644828146674506,5.18367271497209
gene_5502,5.122754366471794,8.757064492904528,-3.6343101264327338,-8.303149795889592,2.1043951752452438e-07,2.2671771758406124e-06,5502,PPP1R1A,5.644514539210399,3.6343101264327338
gene_7079,4.573102596146236,9.579783154630036,-5.0066805584838,-8.268750387869636,2.1121488604012714e-07,2.272430456483493e-06,7079,TIMP4,5.643509398679201,5.0066805584838
gene_54221,2.881219386664446,3.225173907966646,-0.34395452130220017,-6.884323411876851,2.1259637147185082e-07,2.281078186838595e-06,54221,SNTG2,5.641859828475825,0.34395452130220017
gene_10523,6.836782007778262,6.614695454951228,0.22208655282703393,6.55228712974016,2.1250692338223606e-07,2.281078186838595e-06,10523,CHERP,5.641859828475825,0.22208655282703393
gene_100133941,9.718688448714614,6.549442318504806,3.1692461302098085,7.730024315776206,2.1363386476036732e-07,2.289099905037477e-06,100133941,CD24,5.640335252646705,3.1692461302098085
gene_1910,4.542433221266571,6.87703911076718,-2.334605889500609,-8.004706009047725,2.1478287921101302e-07,2.2982932210425066e-06,1910,EDNRB,5.638594563917112,2.334605889500609
gene_55103,4.9781282156504645,4.1714938483265644,0.8066343673239,6.665859248839781,2.1540918393433843e-07,2.30187594794245e-06,55103,RALGPS2,5.63791808495286,0.8066343673239
gene_51454,4.009629941000053,4.892002742058577,-0.8823728010585237,-7.218418183087857,2.1602507201691244e-07,2.3053378293480506e-06,51454,GULP1,5.637265423128559,0.8823728010585237
gene_50486,7.128277175426275,11.678144772658124,-4.549867597231849,-7.910094356125706,2.1717631481927963e-07,2.3144957599566144e-06,50486,G0S2,5.635543610486758,4.549867597231849
gene_6035,5.014134770837637,6.373623882493428,-1.3594891116557912,-7.945279557579368,2.205923522904002e-07,2.3451173187985303e-06,6035,RNASE1,5.629835426026788,1.3594891116557912
gene_1452,6.500855091197497,5.976205070504958,0.5246500206925395,6.647603604154711,2.206435567769163e-07,2.3451173187985303e-06,1452,CSNK1A1,5.629835426026788,0.5246500206925395
gene_5832,7.515083780131509,6.57559366959423,0.939490110537279,6.912789539588464,2.2180006947972005e-07,2.35248683174838e-06,5832,ALDH18A1,5.628472798895401,0.939490110537279
gene_54796,4.72845189864891,5.36654099530525,-0.6380890966563406,-6.69038004824528,2.2193271997626227e-07,2.35248683174838e-06,54796,BNC2,5.628472798895401,0.6380890966563406
gene_26993,5.293370640499403,4.901353167454774,0.3920174730446293,6.793482004046154,2.2234921369347914e-07,2.353742279540757e-06,26993,AKAP8L,5.628241091492898,0.3920174730446293
gene_79913,5.333982477677095,4.968918011746175,0.3650644659309199,6.511931803257047,2.2557330632570397e-07,2.3846752343428166e-06,79913,ACTR5,5.622570758567968,0.3650644659309199
gene_10460,6.192289015527855,4.958556254073431,1.2337327614544238,6.973921713442172,2.2739921708838363e-07,2.400764194314125e-06,10460,TACC3,5.619650494727387,1.2337327614544238
gene_10628,9.07312368574752,10.61833851462795,-1.5452148288804306,-6.9367800869230365,2.3145623887319962e-07,2.4403336694014117e-06,10628,TXNIP,5.612550788057804,1.5452148288804306
gene_8473,6.033788213263151,5.541295073120917,0.49249314014223344,6.092304836337914,2.3270794792438144e-07,2.450259553011787e-06,8473,OGT,5.610787908912898,0.49249314014223344
gene_27044,7.887759872604285,7.442630804485392,0.4451290681188924,6.051956368915061,2.3636182167523597e-07,2.485418516337335e-06,27044,SND1,5.604600470499291,0.4451290681188924
gene_5648,3.791175732456302,4.133453981323549,-0.3422782488672471,-7.457419386167278,2.3749106808737174e-07,2.493972027507945e-06,5648,MASP1,5.603108421894794,0.3422782488672471
gene_2737,5.960551649488084,5.432133341646553,0.5284183078415312,6.061228852530855,2.393421658300663e-07,2.5100731521381586e-06,2737,GLI3,5.60031362150422,0.5284183078415312
gene_10249,3.333378390234515,6.523149066054153,-3.1897706758196382,-8.459194070406161,2.457185741243638e-07,2.5735272942441654e-06,10249,GLYAT,5.5894712213610545,3.1897706758196382
gene_51389,6.39889692921073,7.5213106429503505,-1.1224137137396202,-7.516380114573326,2.4678565352926807e-07,2.581279875391563e-06,51389,RWDD1,5.588164904503595,1.1224137137396202
gene_216,3.768704110941805,7.390423302336991,-3.621719191395186,-8.129514698140817,2.4757409528232325e-07,2.5847785210068344e-06,216,ALDH1A1,5.587576663875806,3.621719191395186
gene_1031,5.995064646151209,8.494833948560075,-2.4997693024088656,-8.242748465791077,2.478365073510587e-07,2.5847785210068344e-06,1031,CDKN2C,5.587576663875806,2.4997693024088656
gene_10126,6.3132734673710225,5.741450032980332,0.5718234343906907,6.443386440369205,2.4810207913425105e-07,2.5847785210068344e-06,10126,DNAL4,5.587576663875806,0.5718234343906907
gene_54820,4.892865690262248,4.549387919250607,0.34347777101164123,7.061210576876299,2.507569967360829e-07,2.60899605167964e-06,54820,NDE1,5.583526578138201,0.34347777101164123
gene_64132,4.671801668009155,4.220470617132519,0.45133105087663594,6.902094113094675,2.518363104140633e-07,2.6167780833419183e-06,64132,XYLT2,5.5822331062736,0.45133105087663594
